;GND-ID;Name_identifiziert;occupation_GND;birth_GND;gender;death_GND;country_GND;country_norm
27;118911627;Morrison, Toni;"Nobelpreisträger; Hochschullehrer; Jugendbuchautor; Schriftsteller";1931-02-18;Weiblich;2019-08-05;USA;
28;115727795;Ostermaier, Albert;"Schriftsteller; Lyriker; Dramatiker";1967;Männlich;;Deutschland;D
29;1141710307;Gut, Meret;"Schriftsteller; Lehrer";1989;Weiblich;;Europa;S
30;128625732;Grill, Evelyn;Schriftsteller;1942;Weiblich;;"Deutschland; Österreich";D,Ö
31;118542273;Grimmelshausen, Hans Jakob Christoffel von;"Librettist; Schriftsteller; Erzähler";1622;Männlich;1676-08-17;Deutschland;D
32;118543393;Guggenheim, Kurt;"Kaufmann; Schriftsteller";1896-01-14;Männlich;1983-12-05;"Juden; Europa";S
33;118628852;Walser, Martin;"Regisseur; Dramatiker; Schriftsteller; Drehbuchautor";1927-03-24;Männlich;2023-07-26;Deutschland;D
34;118553739;Horváth, Ödön von;"Schriftsteller; Drehbuchautor";1901-12-09;Männlich;1938-06-01;"Deutschland; Ungarn; Österreich; Kroatien";D,Ö
35;174332130;Schaffernicht, Christian;"Schriftsteller; Fotograf";1948;Männlich;;Deutschland;D
36;134228774;Schweizer, Stefan;"Pädagoge; Schriftsteller; Autor";1973;Männlich;;Deutschland;D
37;136201903;Zeller, Felicia;"Dramatiker; Schriftsteller";1970-10-30;Weiblich;;Deutschland;D
38;118682261;Erdmann, Johann Eduard;"Schriftsteller; Philosoph; Hochschullehrer; Theologe";1805-06-05;Männlich;1892-06-12;"Deutschland; Lettland";D
39;118803433;Roth, Philip;Schriftsteller;1933-03-19;Männlich;2018-05-22;USA;
40;118558323;Jonson, Ben;"Dramatiker; Schriftsteller; Lyriker; Librettist";1572-06-11;Männlich;1637-08-06;Großbritannien;
41;120515016;Falkner, Brigitta;"Künstler; Schriftsteller";1959-06-17;Weiblich;;Österreich;Ö
42;118610953;Schubart, Christian Friedrich Daniel;"Schriftsteller; Kirchenmusiker; Journalist; Musikschriftsteller; Theaterdirektor; Organist; Publizist; Komponist; Lehrer";1739-03-24;Männlich;1791-10-10;Deutschland;D
43;118529374;Eich, Günter;"Schriftsteller; Lyriker; Librettist; Dramatiker; Übersetzer; Rechtswissenschaft";1907-02-01;Männlich;1972-12-20;"Deutschland; Österreich";D,Ö
44;1082098876;Bazyar, Shida;"Referent; Schriftsteller";1988;Weiblich;;Deutschland;D
45;124256813;Hönn, Georg Paul;"Historiker; Schriftsteller; Jurist";1662-06-12;Männlich;1747-03-21;Deutschland;D
46;116055774;Karlweis, Marta;"Psychiater; Schriftsteller";1889;Weiblich;1965;Österreich;Ö
47;124185061;Meyer-Rasch, Carla;Schriftsteller;1885;Weiblich;1977;Deutschland;D
48;120021153;Kuckart, Judith;"Schriftsteller; Tänzer; Choreograf; Theaterregisseur";1959;Weiblich;;Deutschland;D
49;11850374X;Apuleius, Madaurensis;"Schriftsteller; Philosoph; Rechtsanwalt";123;Männlich;170;"Römisches Reich; Griechenland (Altertum)";
50;1077889135;Blanvillain, Luc;"Französischlehrer; Schriftsteller";1967-11-07;Männlich;;Frankreich;
51;118625152;Uhse, Bodo;"Journalist; Drehbuchautor; Politischer Flüchtling; Schriftsteller";1904-03-12;Männlich;1963-07-02;"Deutschland; USA; Mexiko; Frankreich";D
52;118540963;Gotthelf, Jeremias;"Schulinspektor; Schriftsteller; Pfarrer";1797-10-04;Männlich;1854-10-22;Europa;S
53;118597442;Raabe, Wilhelm;"Maler; Erzähler; Schriftsteller";1831-10-08;Männlich;1910-11-15;Deutschland;D
54;118535269;Frenssen, Gustav;"Schriftsteller; Pfarrer; Evangelischer Theologe";1863-10-19;Männlich;1945-04-11;Deutschland;D
55;118620444;Tabori, George;"Regisseur; Schriftsteller; Dramatiker; Theaterregisseur; Autor; Schauspieler; Drehbuchautor";1914-05-24;Männlich;2007-07-23;"Großbritannien; USA; Ungarn; Deutschland";D
56;118512676;Böll, Heinrich;"Übersetzer; Schriftsteller; Drehbuchautor; Nobelpreisträger";1917-12-21;Männlich;1985-07-16;Deutschland;D
57;118828983;Qualtinger, Helmut;"Schriftsteller; Musiker; Drehbuchautor; Schauspieler; Kabarettist";1928-10-08;Männlich;1986-09-29;Österreich;Ö
58;131369180;Meyer, Clemens;"Drehbuchautor; Übersetzer; Schriftsteller; Schauspieler";1977;Männlich;;Deutschland;D
59;119198037;Gates, Henry Louis, Jr.;"Literaturkritiker; Schriftsteller; Wissenschaftler";1950;Männlich;;USA;
60;118599631;Remarque, Erich Maria;"Pazifist; Redakteur; Schriftsteller; Lehrer";1898-06-22;Männlich;1970-09-25;"Europa; USA; Deutschland";D,S
61;118702599;Franzos, Karl Emil;"Journalist; Zeitungsverleger; Schriftsteller; Redakteur";1848-10-25;Männlich;1904-01-28;"Deutschland; Österreich; Polen";D,Ö
62;120453479;Ahrens, Henning;"Schriftsteller; Anglist; Übersetzer; Lyriker";1964;Männlich;;Deutschland;D
63;118626167;Varnhagen von Ense, Karl August;"Publizist; Diplomat; Privatlehrer; Schriftsteller; Literaturkritiker; Biograf";1785-02-21;Männlich;1858-10-10;"Österreich; Russland; Deutschland";D,Ö
64;1025555295;Aamand, Kristina;"Sozialarbeiter; Schriftsteller; Krankenschwester";1972;Weiblich;;Dänemark;
65;118765191;Sieburg, Friedrich;"Literaturkritiker; Schriftsteller; Journalist";1893-05-18;Männlich;1964-07-19;Deutschland;D
66;119170671;Thürk, Harry;"Reporter; Schauspieler; Schriftsteller; Drehbuchautor";1927-03-08;Männlich;2005-11-24;"Polen; Deutschland";D
67;120023083;Mischkulnig, Lydia;Schriftsteller;1963;Weiblich;;Österreich;Ö
68;119216361;Goldschmidt, Georges-Arthur;"Schriftsteller; Gymnasiallehrer; Übersetzer";1928-05-02;Männlich;;"Deutschland; Frankreich";D
69;119535467;Hoppe, Felicitas;"Journalist; Schriftsteller; Kinderbuchautor; Dramaturg";1960;Weiblich;;Deutschland;D
70;118634666;Wolf, Christa;"Schriftsteller; Librettist; Drehbuchautor; Redakteur";1929-03-18;Weiblich;2011-12-01;"Deutschland; Deutschland (DDR); Polen";D
71;118605054;Salinger, Jerome D.;Schriftsteller;1919-01-01;Männlich;2010-01-27;USA;
72;120819201;Fuld, Werner;"Übersetzer; Literaturkritiker; Schriftsteller";1947;Männlich;;"Deutschland; Österreich";D,Ö
73;118887203;De Man, Paul;"Literaturwissenschaftler; Journalist; Schriftsteller";1919;Männlich;1983;Belgien;
74;119074087;Canetti, Veza;"Übersetzer; Schriftsteller";1897;Weiblich;1963;"Großbritannien; Europa; Österreich";Ö,S
75;118527533;Droste-Hülshoff, Annette von;"Schriftsteller; Komponist; Zeichner; Librettist";1797-01-10;Weiblich;1848-05-24;Deutschland;D
76;118520393;Chesterton, G. K.;"Lyriker; Schriftsteller; Karikaturist; Journalist; Essayist";1874-05-29;Männlich;1936-06-14;Großbritannien;
77;118818651;May, Karl;"Schriftsteller; Komponist";1842-02-25;Männlich;1912-03-30;Deutschland;D
78;118585886;Murner, Thomas;"Schriftsteller; Übersetzer; Katholischer Theologe; Satiriker; Humanist; Mönch; Drucker; Jurist";1475-12-24;Männlich;1537-08-23;"Deutschland; Europa; Frankreich";D,S
79;140372318;Hegemann, Helene;"Drehbuchautor; Regisseur; Schriftsteller; Schauspieler";1992-02-19;Weiblich;;Deutschland;D
80;118505696;Bacon, Francis;"Philosoph; Schriftsteller; Jurist; Politiker";1561-01-22;Männlich;1626-04-09;Großbritannien;
81;118525212;Dick, Uwe;"Redakteur; Journalist; Schriftsteller";1942-12-01;Männlich;;Deutschland;D
82;118535560;Friedell, Egon;"Schauspieler; Historiker; Kritiker; Philosoph; Schriftsteller";1878-01-21;Männlich;1938-03-16;"Deutschland; Österreich";D,Ö
83;118744895;Rich, Adrienne;Schriftsteller;1929-05-16;Weiblich;2012-03-27;USA;
84;120261197;Rabinyan, Dorit;"Schriftsteller; Journalist";1972;Weiblich;;Israel;
85;118789651;Parker, Dorothy;Schriftsteller;1893-08-22;Weiblich;1967-06-07;USA;
86;118510649;Bichsel, Peter;"Lehrer; Schriftsteller; Librettist";1935-03-24;Männlich;;Europa;S
87;118548360;Heinrich, von Freiberg;Schriftsteller;1278;Männlich;1329;Deutschland;D
88;118618121;Stieler, Kaspar von;"Gelehrter; Lexikograf; Schriftsteller; Linguist; Lehrer; Lyriker; Sekretär; Dramatiker";1632-08-02;Männlich;1707-06-24;Deutschland;D
89;105821098;Höfler, Polly Maria;Schriftsteller;1907;Weiblich;1952;"Frankreich; Deutschland";D
90;118559737;Kandinsky, Wassily;"Künstler; Schriftsteller; Maler; Grafiker";1866-12-04;Männlich;1944-12-13;"Frankreich; Deutschland; Russland";D
91;122769899;Klein, Naomi;"Journalist; Aktivist; Schriftsteller";1970;Weiblich;;Kanada;
92;1075939410;Strauß, Simon;"Historiker; Schriftsteller; Journalist";1988;Männlich;;Deutschland;D
93;123263034;Schoch, Julia;"Übersetzer; Schriftsteller; Romanist";1974-05-17;Weiblich;;Deutschland;D
94;118024833;Bektaş, Habib;"Schriftsteller; Übersetzer";1951;Männlich;;"Deutschland; Türkei";D
95;1013903897;Figueiredo, Isabela;Schriftsteller;1963;Weiblich;;"Moçambique; Portugal";
96;118527657;Du Bois, William E. B.;"Journalist; Bürgerrechtler; Schriftsteller; Soziologe; Historiker; Politiker; Pazifist; Philosoph";1868-02-23;Männlich;1963-08-27;"USA; Ghana";
97;118653830;Baum, Vicki;"Redakteur; Schriftsteller; Musiker; Librettist; Harfenist; Dramatiker; Drehbuchautor";1888-01-24;Weiblich;1960-08-29;"Deutschland; Österreich; Juden; USA";D,Ö
98;119001802;Jelinek, Elfriede;"Schriftsteller; Lyriker; Übersetzer; Drehbuchautor; Librettist; Nobelpreisträger";1946-10-20;Weiblich;;"Österreich; Deutschland";D,Ö
99;128622830;Fforde, Jasper;"Schriftsteller; Kameramann";1961;Männlich;;Großbritannien;
100;118509861;Bernhard, Thomas;"Dramatiker; Schriftsteller; Librettist";1931-02-09;Männlich;1989-02-12;"Niederlande; Österreich";Ö
101;12989432X;Tieck, Ludwig;"Schriftsteller; Hofrat; Dramatiker; Philologe; Lyriker; Librettist; Übersetzer; Herausgeber";1773-05-31;Männlich;1853-04-28;Deutschland;D
102;124285392;Roggenkamp, Viola;"Schriftsteller; Journalist";1948;Weiblich;;"Juden; Israel; Deutschland";D
103;120085879;Amann, Jürg;"Literaturkritiker; Schriftsteller; Lyriker; Dramaturg";1947-07-02;Männlich;2013-05-05;Europa;S
104;118617036;Stefan, Verena;"Übersetzer; Schriftsteller";1947-10-03;Weiblich;2017-11-29;"Deutschland; Europa";D,S
105;118504185;Arnim, Bettina von;"Schriftsteller; Komponist";1785-04-04;Weiblich;1859-01-20;Deutschland;D
106;136158404;Wells, Benedict;Schriftsteller;1984;Männlich;;"Deutschland; Europa";D,S
107;119234440;Ellis, Bret Easton;Schriftsteller;1964;Männlich;;USA;
108;118791141;Rosa, Salvator;"Künstler; Maler; Schriftsteller; Grafiker; Schauspieler; Musiker";1615-06-21;Männlich;1673-03-15;Italien;
109;1154885844;Taha, Karosh;Schriftsteller;1987;Weiblich;;"Irak; Deutschland";D
110;118630539;Weiss, Peter;"Dramatiker; Filmarchitekt; Maler; Schriftsteller; Drehbuchautor; Librettist; Musiker; Continuity <Filmschaffender>; Grafiker; Filmproduzent; Regisseur";1916-11-08;Männlich;1982-05-10;"Großbritannien; Tschechoslowakei; Schweden; Deutschland";D
111;1243113154;Gasser, Markus;"Schriftsteller; Zeichner";1973;Männlich;;Europa;S
112;118554387;Huelsenbeck, Richard;"Psychologe; Schriftsteller";1892-04-23;Männlich;1974-04-20;"Europa; Deutschland; USA";D,S
113;11852321X;Dach, Simon;"Theologe; Komponist; Hochschullehrer; Schriftsteller; Philosoph";1605-07-29;Männlich;1659-04-15;"Litauen; Deutschland; Russland";D
114;1027728154;Holzer, Marie;"Feminist; Sozialdemokrat; Journalist; Schriftsteller";1874-01-11;Weiblich;1924-06-05;"Ukraine; Österreich";Ö
115;133629473;Zamir, Mikhal;"Übersetzer; Schriftsteller";1964;Weiblich;;Israel;
116;115820388;Lehnert, Christian;"Theologe; Schriftsteller; Lyriker; Pfarrer";1969;Männlich;;Deutschland;D
117;116255897;Troll-Borostyáni, Irma von;"Musiklehrer; Feminist; Schriftsteller; Politiker; Journalist";1849-03-31;Weiblich;1912-02-10;"Österreich; Ungarn";Ö
118;118529390;Eichendorff, Joseph von;"Erzähler; Verwaltungsbeamter; Schriftsteller; Übersetzer; Lyriker; Jurist";1788-03-10;Männlich;1857-11-26;"Deutschland; Polen";D
119;118600044;Reventlow, Franziska zu;"Übersetzer; Schriftsteller; Maler";1871-05-18;Weiblich;1918-07-25;"Europa; Deutschland";D,S
120;123865166;Searles, John;"Journalist; Schriftsteller";;Männlich;;USA;
121;118563300;Klingemann, Ernst August Friedrich;"Schriftsteller; Theaterdirektor; Dramatiker";1777-08-31;Männlich;1831-01-25;Deutschland;D
122;120013428;Kracht, Christian;"Drehbuchautor; Schriftsteller; Journalist";1966-12-29;Männlich;;"Europa; Indien";S
123;115495894;Pikulik, Lothar;"Literaturwissenschaftler; Schriftsteller";1936;Männlich;;Deutschland;D
124;118508091;Becker, Jürgen;"Schriftsteller; Fotograf";1932-07-10;Männlich;;Deutschland;D
125;118558501;Joyce, James;"Schriftsteller; Librettist";1882-02-02;Männlich;1941-01-13;"Frankreich; Großbritannien; Irland";
126;138324271;Palmetshofer, Ewald;"Dramatiker; Schriftsteller";1978;Männlich;;Österreich;Ö
127;118820052;Amanshauser, Gerhard;Schriftsteller;1928-01-02;Männlich;2006-09-02;Österreich;Ö
128;120931281;Petersdorff, Dirk von;"Schriftsteller; Literaturwissenschaftler";1966;Männlich;;Deutschland;D
129;118517600;Burger, Hermann;"Literaturwissenschaftler; Publizist; Privatdozent; Germanist; Schriftsteller; Redakteur";1942;Männlich;1989;"Europa; Deutschland";D,S
130;118514245;Brahm, Otto;"Literarhistoriker; Theaterdirektor; Theaterkritiker; Schriftsteller";1856-02-05;Männlich;1912-11-28;Deutschland;D
131;115696938;Aleksievič, Svjatlana Aljaksandraŭna;"Nobelpreisträger; Schriftsteller";1948;Weiblich;;"Russland; Weißrussland";
132;118572628;Lichtenberg, Georg Christoph;"Astronom; Physiker; Mathematiker; Schriftsteller; Hochschullehrer";1742-07-01;Männlich;1799-02-24;Deutschland;D
133;120532387;Herbst, Alban Nikolai;"Schriftsteller; Librettist";1955;Männlich;;Deutschland;D
134;122982991;Horowitz, Michael;"Schriftsteller; Chefredakteur; Journalist; Fotograf; Verleger";1950;Männlich;;Österreich;Ö
135;123309867;Scheuermann, Silke;Schriftsteller;1973;Weiblich;;Deutschland;D
136;120367882;Kreidl, Margret;Schriftsteller;1964-01-02;Weiblich;;Österreich;Ö
137;136679013;Meier, Angelika;"Schriftsteller; Publizist; Literaturwissenschaftler";1968;Weiblich;;Deutschland;D
138;11856319X;Klemperer, Victor;"Schriftsteller; Publizist; Übersetzer; Romanist; Philologe";1881-10-09;Männlich;1960-02-11;"Deutschland; Polen";D
139;1125731184;Brown, Bill;"Schriftsteller; Journalist";1910-04-05;Männlich;1964-09-28;USA;
140;118829742;Becker, Jurek;"Dissident; Schriftsteller; Librettist; Drehbuchautor";1937-09-30;Männlich;1997-03-14;"Polen; Deutschland";D
141;115518568;Martin, Hansjörg;"Kriminalschriftsteller; Kinderbuchautor; Schriftsteller";1920-11-01;Männlich;1999-03-11;Deutschland;D
142;119145146;Jerusalem, Else;"Sachbuchautor; Schriftsteller";1877-11-23;Weiblich;1943-01-20;Österreich;Ö
143;118518739;Camus, Albert;"Schauspieler; Journalist; Schriftsteller; Philosoph";1913-11-07;Männlich;1960-01-04;"Algerien; Frankreich";
144;120694999;Swartz, Richard;"Schriftsteller; Journalist";1945;Männlich;;Schweden;
145;118563076;Kleist, Heinrich von;"Schriftsteller; Librettist";1777-10-18;Männlich;1811-11-21;Deutschland;D
146;121533026;Köhler, Barbara;"Schriftsteller; Übersetzer; Essayist; Fotograf; Lyriker";1959-04-11;Weiblich;2021-01-08;Deutschland;D
147;118608703;Schmidt, Arno;"Librettist; Essayist; Kaufmann; Schriftsteller; Übersetzer; Buchhalter";1914-01-18;Männlich;1979-06-03;Deutschland;D
148;1047545667;Gardi, Tomer;"Schriftsteller; Publizist";1974;Männlich;;"Deutschland; Israel; Österreich; Juden";D,Ö
149;118719033;Grün, Anastasius;"Politiker; Schriftsteller";1806-04-11;Männlich;1876-09-12;Österreich;Ö
150;118599194;Reich-Ranicki, Marcel;"Literaturkritiker; Journalist; Schriftsteller; Musiker; Literaturwissenschaftler";1920-06-02;Männlich;2013-09-18;"Polen; USA; Schweden; Deutschland";D
151;11884556X;Gernhardt, Robert;"Regisseur; Schriftsteller; Drehbuchautor; Librettist; Sprecher; Lyriker; Herausgeber; Künstler; Karikaturist";1937-12-13;Männlich;2006-06-30;"Italien; Deutschland; Estland";D
152;119559099;Schlag, Evelyn;Schriftsteller;1952;Weiblich;;Österreich;Ö
153;115639357;Lustiger, Arno;"Historiker; Schriftsteller; Publizist";1924-05-07;Männlich;2012-05-15;"Juden; Deutschland";D
154;1255788127;Poppe, Sandra;Schriftsteller;1975;Weiblich;;Deutschland;D
155;115487425;Chwin, Stefan;"Schriftsteller; Literaturwissenschaftler; Literaturkritiker; Literarhistoriker";1949-04-11;Männlich;;Polen;
156;130096563;Gebler, Tobias Philipp von;"Librettist; Schriftsteller; Politiker; Dramatiker";1726;Männlich;1786;"Österreich; Niederlande; Deutschland";D,Ö
157;118548018;Heine, Heinrich;"Journalist; Jurist; Dramatiker; Lyriker; Komponist; Kaufmann; Librettist; Schriftsteller";1797-12-13;Männlich;1856-02-17;"Deutschland; Frankreich";D
158;11946585X;Auer, Martin;"Komponist; Übersetzer; Schauspieler; Musiker; Schriftsteller; Kinderbuchautor; Lyriker; Zauberkünstler; Liedermacher; Kabarettist";1951-01-14;Männlich;;Österreich;Ö
159;119138433;Pongs, Hermann;"Philologe; Germanist; Schriftsteller; Literaturwissenschaftler";1889-03-23;Männlich;1979;Deutschland;D
160;121531287;Robertson, Ritchie;"Hochschullehrer; Germanist; Literaturwissenschaftler; Schriftsteller";1952;Männlich;;Großbritannien;
161;118563491;Kluge, Alexander;"Schriftsteller; Jurist; Hochschullehrer; Regisseur; Drehbuchautor; Filmproduzent";1932-02-14;Männlich;;Deutschland;D
162;118618784;Stowe, Harriet Beecher;Schriftsteller;1811-06-14;Weiblich;1896-07-01;USA;
163;118545140;Haller, Albrecht von;"Hochschullehrer; Botaniker; Mathematiker; Physiologe; Schriftsteller; Arzt; Naturwissenschaftler";1708-10-16;Männlich;1777-12-12;"Deutschland; Europa";D,S
164;118883313;Pezzl, Johann;"Satiriker; Publizist; Historiker; Bibliothekar; Schriftsteller; Freimaurer";1756-11-30;Männlich;1823-06-09;"Österreich; Deutschland";D,Ö
165;118548565;Heinse, Wilhelm;"Schriftsteller; Bibliothekar; Übersetzer";1746-02-15;Männlich;1803-06-22;Deutschland;D
166;120052547;Fosse, Jon;"Schriftsteller; Kinderbuchautor; Übersetzer";1959-09-29;Männlich;;Norwegen;
167;121450031;Zschokke, Matthias;"Regisseur; Filmregisseur; Schriftsteller; Schauspieler";1954-10-29;Männlich;;"Europa; Deutschland";D,S
168;11955688X;Streeruwitz, Marlene;"Dramatiker; Dozent; Regisseur; Schriftsteller";1950-06-28;Weiblich;;"Deutschland; Österreich";D,Ö
169;118997718;Schwarzenbach, Annemarie;"Bildjournalist; Schriftsteller; Journalist; Historiker";1908-05-23;Weiblich;1942-11-15;Europa;S
170;1032718978;Beck, Ulrich;"Lyriker; Erzähler; Schriftsteller";1964;Männlich;;Deutschland;D
171;119078171;Chotjewitz, Peter O.;"Übersetzer; Schriftsteller; Rechtsanwalt; Schauspieler";1934-06-14;Männlich;2010-12-15;Deutschland;D
172;120649799;Schmidt, Alfred Paul;"Schriftsteller; Drehbuchautor";1941;Unbekannt;;Österreich;Ö
173;119066203;Schneider, Helge;"Komponist; Schauspieler; Kabarettist; Drehbuchautor; Sänger; Zeichner; Schriftsteller; Unterhaltungskünstler; Regisseur; Musiker";1955-08-30;Männlich;;Deutschland;D
174;118692275;Forte, Dieter;"Schriftsteller; Dramatiker; Drehbuchautor; Filmschaffender";1935-06-14;Männlich;2019-04-22;"Deutschland; Europa";D,S
175;118526162;Doderer, Heimito von;"Historiker; Schriftsteller; Journalist";1896-09-05;Männlich;1966-12-23;Österreich;Ö
176;118567365;Kubin, Alfred;"Maler; Zeichner; Künstler; Grafiker; Illustrator; Schriftsteller";1877-04-10;Männlich;1959-08-20;"Tschechische Republik; Deutschland; Österreich";D,Ö
177;118618725;Storm, Theodor;"Schriftsteller; Lyriker; Jurist; Librettist";1817-09-14;Männlich;1888-07-04;Deutschland;D
178;118532081;Faulkner, William;"Schriftsteller; Nobelpreisträger";1897-09-25;Männlich;1962-07-06;USA;
179;118732382;Mayreder, Rosa;"Librettist; Schriftsteller; Essayist";1858-11-30;Weiblich;1938-01-19;Österreich;Ö
180;118690949;Gerstenberg, Heinrich Wilhelm von;"Kritiker; Schriftsteller; Lyriker; Librettist";1737-01-03;Männlich;1823-11-01;Deutschland;D
181;118841424;Hell, Bodo;"Fotograf; Schriftsteller";1943-03-15;Männlich;;Österreich;Ö
182;118739131;Panizza, Oskar;"Redakteur; Arzt; Psychiater; Schriftsteller";1853-11-12;Männlich;1921-09-30;Deutschland;D
183;1071071262;Macmillan, Duncan;"Schriftsteller; Regisseur";1980;Männlich;;Großbritannien;
184;123484383;Napoli, Donna Jo;"Comicautor; Schriftsteller; Kinderbuchautor; Philologe";1948-02-28;Weiblich;;USA;
185;124627447;Dorfer, Alfred;"Schauspieler; Schriftsteller; Kabarettist";1961-10-11;Männlich;;Österreich;Ö
186;118542265;Grimm, Wilhelm;"Bibliothekar; Germanist; Schriftsteller; Jurist; Philologe";1786-02-24;Männlich;1859-12-16;Deutschland;D
187;118654756;Beer-Hofmann, Richard;"Dramatiker; Schriftsteller";1866-07-11;Männlich;1945-09-26;"Österreich; USA";Ö
188;118571656;Lenz, Jakob Michael Reinhold;"Schriftsteller; Dramatiker; Lehrer; Lyriker";1751-01-12;Männlich;1792-05-24;"Russland; Lettland";
189;115639403;Žmegač, Viktor;"Schriftsteller; Germanist; Literaturwissenschaftler";1929-03-21;Männlich;2022-07-20;Kroatien;
190;120166666;Glavinic, Thomas;Schriftsteller;1972;Männlich;;Österreich;Ö
191;118579304;Mauthner, Fritz;"Redakteur; Kritiker; Schriftsteller; Herausgeber; Philosoph";1849-11-22;Männlich;1923-06-29;"Deutschland; Österreich; Tschechische Republik";D,Ö
192;118753711;Stevenson, Robert Louis;"Journalist; Schriftsteller; Lyriker; Dramatiker";1850-11-13;Männlich;1894-12-03;"Großbritannien; Westsamoa";
193;119355221;Schwab, Werner;Schriftsteller;1958-02-04;Männlich;1994-01-01;Österreich;Ö
194;122312198;Hahn, Anna Katharina;Schriftsteller;1970-10-20;Weiblich;;Deutschland;D
195;118809407;Rosmer, Ernst;"Librettist; Dramatiker; Schriftsteller";1866;Weiblich;1949;"Deutschland; Österreich";D,Ö
196;11851587X;Brückner, Christine;"Schriftsteller; Librettist; Kinderbuchautor";1921-12-10;Weiblich;1996-12-21;Deutschland;D
197;118527053;Dostoevskij, Fëdor Michajlovič;Schriftsteller;1821-11-11;Männlich;1881-02-09;Russland;
198;118709836;Heinrich, von Morungen;Schriftsteller;1155;Unbekannt;1222;Deutschland;D
199;118551981;Hölderlin, Friedrich;"Schriftsteller; Lyriker; Übersetzer; Librettist";1770-03-20;Männlich;1843-06-07;Deutschland;D
200;133516512;Knausgård, Karl Ove;Schriftsteller;1968-12-06;Männlich;;"Schweden; Norwegen";
201;11877221X;Zand, Herbert;"Schriftsteller; Übersetzer";1923-11-14;Männlich;1970-07-14;Österreich;Ö
202;118596039;Pound, Ezra;Schriftsteller;1885;Männlich;1972;USA;
203;118554840;Hunold, Christian Friedrich;"Jurist; Librettist; Lehrer; Übersetzer; Schriftsteller";1681-09-19;Männlich;1721-08-06;Deutschland;D
204;1189186748;Ratiani, Zviad;"Übersetzer; Schriftsteller";1971;Männlich;;Asien;
205;11390438X;Mairowitz, David Zane;"Schriftsteller; Publizist; Comicautor";1943-04-30;Männlich;;"USA; Deutschland; Frankreich";D
206;128442654;Schönburg, Alexander von;"Schriftsteller; Chefredakteur; Journalist";1969;Männlich;;"Deutschland; Somalia";D
207;118587943;Nietzsche, Friedrich;"Klassischer Philologe; Philosoph; Schriftsteller; Dramatiker; Komponist";1844-10-15;Männlich;1900-08-25;"Deutschland; Europa; Italien";D,S
208;118605526;Sanzara, Rahel;"Schriftsteller; Schauspieler; Tänzer";1894-02-09;Weiblich;1936-02-08;"Deutschland; Europa";D,S
209;102707037X;Wagner, Peter;"Regisseur; Schriftsteller";1956;Männlich;;Österreich;Ö
210;118555081;Huxley, Aldous;"Kunstkritiker; Schriftsteller; Journalist";1894-07-26;Männlich;1963-11-22;Großbritannien;
211;124764347;Moody, Anne;"Bürgerrechtler; Schriftsteller";1940-09-15;Weiblich;2015-02-05;USA;
212;12089033X;Delbo, Charlotte;"Widerstandskämpfer; Schriftsteller; Publizist";1913-08-10;Weiblich;1985-03-01;Frankreich;
213;118584162;Moritz, Karl Philipp;Schriftsteller;1756-09-15;Männlich;1793-06-26;Deutschland;D
214;118746340;Donnelly, Elfie;"Schriftsteller; Journalist; Kinderbuchautor";1955-01-14;Weiblich;;"Spanien; Großbritannien; Österreich";Ö
215;129408530;Pollack, Martin;"Autor; Schriftsteller; Redakteur; Übersetzer";1944;Männlich;;Österreich;Ö
216;1216181985;Aiyūb, Ṯāʾir;Schriftsteller;1989;Männlich;;"Deutschland; Syrien";D
217;129590649;Žadan, Serhij;"Schriftsteller; Essayist; Übersetzer";1974;Männlich;;Ukraine;
218;129853666;Flor, Olga;Schriftsteller;1968;Weiblich;;Österreich;Ö
219;1033248215;Müller, Sabine;"Schriftsteller; Apotheker";1973;Weiblich;;Deutschland;D
220;118648624;Amado, Jorge;"Schriftsteller; Journalist; Politischer Flüchtling; Politiker";1912-08-10;Männlich;2001-08-06;Brasilien;
221;132140349;Preiwuß, Kerstin;"Schriftsteller; Germanist; Lyriker; Hochschullehrer";1980;Weiblich;;Deutschland;D
222;118559745;Kane, Hamidou;Schriftsteller;1928-04-02;Männlich;;Senegal;
223;130119555;Morré, Karl;"Mundartschriftsteller; Schriftsteller; Dramatiker; Abgeordneter; Beamter; Politiker";1832-11-08;Männlich;1897-02-21;Österreich;Ö
224;118575228;Lucianus, Samosatensis;"Satiriker; Schriftsteller";120;Männlich;180;"Griechenland (Altertum); Syrien";
225;11852741X;Drewitz, Ingeborg;"Publizist; Librettist; Schriftsteller";1923-01-10;Weiblich;1986-11-26;Deutschland;D
226;118784412;Möllhausen, Balduin;"Reisender; Fotograf; Freimaurer; Schriftsteller; Kartograf; Künstler; Bibliothekar";1825-01-27;Männlich;1905-05-28;Deutschland;D
227;118642871;Tocqueville, Alexis de;"Schriftsteller; Politiker; Publizist; Historiker";1805-07-29;Männlich;1859-04-16;Frankreich;
228;118729241;Lovecraft, H. P.;Schriftsteller;1890-08-20;Männlich;1937-03-15;USA;
229;1130430391;Goldhorn, Marius;"Autor; Kameramann; Schriftsteller";1991;Männlich;;Deutschland;D
230;11859687X;Prutz, Robert Eduard;"Dramaturg; Schriftsteller; Publizist; Philosoph; Historiker; Librettist; Literarhistoriker";1816-05-30;Männlich;1872-06-21;Deutschland;D
231;137369298;Hanika, Beate Teresa;"Fotomodell; Fotograf; Schriftsteller";1976;Weiblich;;Deutschland;D
