;ID;title;semester;semester_start;inhalt_count;university;country;NER_GNDs
6389;graz0606;Phänomen ZEIT - Dimensionen und Strukturen in Literatur, Kultur und Wissenschaft;wise10-11;2010-09;1;graz;Österreich;
6390;graz0607;Naturbeschreibungen und Ökologie in der Literatur nach 45 (Ökologische Themen der Gegenwart);wise10-11;2010-09;1;graz;Österreich;['118937197', '118614444', '118542389', '118841424', '118703145', '118504533']
6391;graz0608;Einführung in die neuere deutsche Literaturwissenschaft;sose11;2011-04;1;graz;Österreich;
6392;graz0609;Tutorium zur VO Einführung in die neuere deutsche Literaturwissenschaft;sose11;2011-04;1;graz;Österreich;
6393;graz0610;"Tutorium zur Einführung in die neuere deutsche Literaturwissenschaft (f. Stud. des BA ""Deutsch und transkulturelle Kommunikation"")";sose11;2011-04;1;graz;Österreich;
6394;graz0611;Literaturwissenschaftliche Textanalyse;sose11;2011-04;1;graz;Österreich;
6395;graz0612;Tutorium zur VO Literaturwissenschaftliche Textanalyse;sose11;2011-04;1;graz;Österreich;
6396;graz0613;Wege zur Literaturgeschichte;sose11;2011-04;1;graz;Österreich;
6397;graz0614;Tutorium zur VO Wege zur Literaturgeschichte;sose11;2011-04;1;graz;Österreich;
6398;graz0615;Literarische Traditionen III (1848-1945);sose11;2011-04;1;graz;Österreich;
6399;graz0616;Wissenschaftliches Arbeiten (Migrationsliteratur);sose11;2011-04;1;graz;Österreich;
6400;graz0617;Literaturwissenschaftliches Interpretieren;sose11;2011-04;1;graz;Österreich;
6401;graz0618;Literaturwissenschaftliches Interpretieren;sose11;2011-04;1;graz;Österreich;
6402;graz0619;Literaturwissenschaftliches Interpretieren;sose11;2011-04;1;graz;Österreich;
6403;graz0620;Literaturwissenschaftliches Forschen (Literaten in der Tagespresse.);sose11;2011-04;1;graz;Österreich;['139224386', '118512749', '118567764', '118502255', '118566288', '118535560']
6404;graz0621;Literaturwissenschaftliches Forschen (Generationenprobleme in der Gegenwartsliteratur);sose11;2011-04;1;graz;Österreich;
6405;graz0622;Literaturwissenschaftliches Forschen (Bairisch-österreichische Dialektliteratur des 17. und 18. Jahrhunderts);sose11;2011-04;1;graz;Österreich;
6406;graz0623;Literatur und Medien (Mediale Figurationen);sose11;2011-04;1;graz;Österreich;['118718312', '142167703', '132447142']
6407;graz0624;Literatur und Medien (Neue Stücke);sose11;2011-04;1;graz;Österreich;
6408;graz0625;Literarische Kultur - Literaturbetrieb (Moderne und neomoderne Lyrik - soziokulturelle Hintergründe);sose11;2011-04;1;graz;Österreich;['118618830', '118514768', '118530534', '115518681']
6409;graz0626;Literarische Kultur - Literaturbetrieb (Eine Stimme der Literatur! Theorie und Praxis von Lesungen);sose11;2011-04;1;graz;Österreich;
6410;graz0627;Kultur - Gender - Literatur ([Post-]Kolonialismus und Gender in der Literatur);sose11;2011-04;1;graz;Österreich;
6411;graz0628;Kinder- und Jugendliteratur (Gehört gesehen - Kinder- und Jugendliteratur und Medien);sose11;2011-04;1;graz;Österreich;
6412;graz0629;Norwegische Sprach- und Literaturkunde;sose11;2011-04;1;graz;Österreich;
6413;graz0630;Modul 3.A: Grundlagen der germanistischen Literaturwissenschaft (3.A.1. Methoden der Literaturwissenschaft);sose11;2011-04;1;graz;Österreich;
6414;graz0631;Modul 3.A: Grundlagen der germanistischen Literaturwissenschaft (3.A.2. Methoden der Literaturwissenschaft);sose11;2011-04;1;graz;Österreich;
6415;graz0632;Modul 1.F: Deutsch als Fremd-, Zweit- und Unterrichtssprache (1.F.1. Schriftlichkeit, Schreiben und literale Kultur);sose11;2011-04;1;graz;Österreich;
6416;graz0633;Modul 1.F: Deutsch als Fremd-, Zweit- und Unterrichtssprache (1.F.2. Projekt-SE: Sprache, Wissenserwerb & literale Praxis. Literale Prozeduren als Grundelemente fachlicher Wissenskommunikation);sose11;2011-04;1;graz;Österreich;
6417;graz0634;Modul 3.G: Literatursoziologie und Theatersoziologie (3.G.1. Aktuelles literarisches Feld (Literaturbetrieb);sose11;2011-04;1;graz;Österreich;['115651470', '120360721', '11919967X', '118031198', '132034360', '115605169', '11894293X', '119559099', '123605873', '128752823', '130524190', '120768860']
6418;graz0635;Modul 3.G: Literatursoziologie und Theatersoziologie (3.G.2. Projektseminar: Theatersoziologie: Theaterbetrieb und Theaterliteratur im 19. Jahrhundert);sose11;2011-04;1;graz;Österreich;
6419;graz0636;Modul 3.H: Literatur, Psychologie und Psychohistorie (3.H.3. Psychoanalytische und literarische Fallgeschichten);sose11;2011-04;1;graz;Österreich;['118535315']
6420;graz0637;Modul 3.H: Literatur, Psychologie und Psychohistorie (3.H.4. Liebesgeschichten nach 45);sose11;2011-04;1;graz;Österreich;
6421;graz0638;Moderne literarische Texte zur Angst;sose11;2011-04;1;graz;Österreich;
6422;graz0639;Modul 3.M: Mastermodul Neuere deutsche Literatur (3.M.1. Lesarten. Lektüre literarischer Neuerscheinungen II);sose11;2011-04;1;graz;Österreich;
6423;graz0640;Modul 3.M: Mastermodul Neuere deutsche Literatur (3.M.1. Konzeptionalisierung, Strukturierung und Präsentation von Masterarbeiten);sose11;2011-04;1;graz;Österreich;
6424;graz0641;Modul 3.M: Mastermodul Neuere deutsche Literatur (3.M.1. Neuere Methoden der Literaturinterpretation);sose11;2011-04;1;graz;Österreich;
6425;graz0642;"""Klassiker"" der deutschen Literatur der 1960er und 1970er Jahre";sose11;2011-04;1;graz;Österreich;['11855817X', '118536109', '118505602', '1035569051']
6426;graz0643;Einführung in die neuere deutsche Literaturwissenschaft;wise11-12;2011-09;1;graz;Österreich;
6427;graz0644;Tutorium zur VO Einführung in die neuere deutsche Literaturwissenschaft;wise11-12;2011-09;1;graz;Österreich;
6428;graz0645;"Tutorium zur Einführung in die neuere deutsche Literaturwissenschaft (für Studierende des BA ""Deutsch und transkulturelle Kommunikation"")";wise11-12;2011-09;1;graz;Österreich;
6429;graz0646;Literaturwissenschaftliche Textanalyse;wise11-12;2011-09;1;graz;Österreich;
6430;graz0647;Tutorium zur VO Literaturwissenschaftliche Textanalyse;wise11-12;2011-09;1;graz;Österreich;
6431;graz0648;Wege zur Literaturgeschichte;wise11-12;2011-09;1;graz;Österreich;
6432;graz0649;Tutorium zur VO Wege zur Literaturgeschichte;wise11-12;2011-09;1;graz;Österreich;
6433;graz0650;Literarische Traditionen I (750 -1600);wise11-12;2011-09;1;graz;Österreich;['12073169X', '118535277']
6434;graz0651;Literarische Traditionen III (1848-1945);wise11-12;2011-09;1;graz;Österreich;
6435;graz0652;Literarische Traditionen IV (1945-Gegenwart);wise11-12;2011-09;1;graz;Österreich;
6436;graz0653;Wissenschaftliches Arbeiten (Literaturkritik);wise11-12;2011-09;1;graz;Österreich;
6437;graz0654;Wissenschaftliches Arbeiten (Literatur und Kultur der höfischen Zeit);wise11-12;2011-09;1;graz;Österreich;
6438;graz0655;Literaturwissenschaftliches Interpretieren;wise11-12;2011-09;1;graz;Österreich;
6439;graz0656;Literaturwissenschaftliches Interpretieren;wise11-12;2011-09;1;graz;Österreich;
6440;graz0657;Literaturwissenschaftliches Forschen (Poetenwinkel Altaussee);wise11-12;2011-09;1;graz;Österreich;['118505033', '118654756', '1073223116', '118629387', '118623362', '118673696', '11877221X']
6441;graz0658;Literaturwissenschaftliches Forschen (Bairisch-österreichische Dialektliteratur des 17. und 18. Jahrhunderts);wise11-12;2011-09;1;graz;Österreich;
6442;graz0659;Literatur und Medien (Ödön von Horváth auf der Bühne, in Film, Fernsehen, Rundfunk und Hörbuch);wise11-12;2011-09;1;graz;Österreich;
6443;graz0660;Literatur und Medien (Mediale Übersetzungen);wise11-12;2011-09;1;graz;Österreich;
6444;graz0661;Literatur und Medien (Neue Stücke);wise11-12;2011-09;1;graz;Österreich;
6445;graz0662;Literarische Interkulturalität (Deutschsprachige 'Ethnopoesie'? Hubert Fichte im Vergleich);wise11-12;2011-09;1;graz;Österreich;['118715461', '118532839', '118571346', '118572385', '118571346', '118532847']
6446;graz0663;"Literarische Kultur - Literaturbetrieb (Die Lust am Text. Sexualität in der deutschsprachigen Literatur von der sexuellen Revolution bis in die ""Feuchtgebiete"")";wise11-12;2011-09;1;graz;Österreich;['119001802', '118532839', '118532847', '118532847', '118881140', '133468259', '118538411', '119355221', '124894526', '140372318', '118556894', '118732404']
6447;graz0664;Literarische Kultur - Literaturbetrieb (Lachende Moderne - Komödien, mit einer Exkursion zum Berliner Ensemble);wise11-12;2011-09;1;graz;Österreich;['118563076', '118509861', '118563076', '118815555']
6448;graz0665;"Bachelorseminar zu Modul 1 (Literarische Avantgarden: Dadaismus, Surrealismus, Wiener Gruppe, ""Grazer Gruppe"")";wise11-12;2011-09;1;graz;Österreich;
6449;graz0666;Wissenschaftliche Zugänge in der Germanistik (Beschreiben - erklären - argumentieren. Literales Handeln in der Schule);wise11-12;2011-09;1;graz;Österreich;
6450;graz0667;Norwegische Sprach- und Literaturkunde;wise11-12;2011-09;1;graz;Österreich;
6451;graz0668;Außenperspektiven deutschsprachiger/österreichischer Literatur (Lehrveranstaltung für Incomings);wise11-12;2011-09;1;graz;Österreich;
6452;graz0669;Modul 3.A: Grundlagen der germanistischen Literaturwissenschaft (3.A.1. Methoden der Literaturwissenschaft);wise11-12;2011-09;1;graz;Österreich;
6453;graz0670;Modul 3.A: Grundlagen der germanistischen Literaturwissenschaft (3.A.2. Methoden der Literaturwissenschaft);wise11-12;2011-09;1;graz;Österreich;
6454;graz0671;Modul 2.B: Literatur des Kanons (bis 1600) (2.B.1.: Parzival - Rezeptionsgeschichte);wise11-12;2011-09;1;graz;Österreich;
6455;graz0672;Modul 2.B: Literatur des Kanons (bis 1600) (2.B.2. Projektseminar: Parzival - Rezeptionsgeschichte);wise11-12;2011-09;1;graz;Österreich;
6456;graz0673;Modul 3.E: Deutschsprachige Literatur nach 1945 (3.E.3. Wirkungsgeschichte als interdisziplinäre und intermediale Herausforderung am Bsp. der Rezeption Heinrich Heines 1957-2006);wise11-12;2011-09;1;graz;Österreich;['118548018']
6457;graz0674;Modul 3.E: Deutschsprachige Literatur nach 1945 (3.E.4. Christoph Ransmayr: Spielformen des Erzählens);wise11-12;2011-09;1;graz;Österreich;['118956299']
6458;graz0675;Modul 3.G: Literatursoziologie und Theatersoziologie (3.G.3. Hanswurst - Bernardon - Kasperl. Die Lustigen Personen des deutschsprachigen Theaters im 18. und 19. Jh.);wise11-12;2011-09;1;graz;Österreich;
6459;graz0676;Modul 3.M: Mastermodul Neuere deutsche Literatur (3.M.1. Lesarten. Lektüre literarischer Neuerscheinungen III);wise11-12;2011-09;1;graz;Österreich;
6460;graz0677;Modul 3.M: Mastermodul Neuere deutsche Literatur (3.M.1 Freuds Traumdeutung als hermeneutische Herausforderung);wise11-12;2011-09;1;graz;Österreich;['118535315', '118535315']
6461;graz0678;Modul 3.M: Mastermodul Neuere deutsche Literatur (3.M.1. Theoretische Aspekte der Textanalyse);wise11-12;2011-09;1;graz;Österreich;
6462;graz0679;Einführung in die neuere deutsche Literaturwissenschaft;sose12;2012-04;1;graz;Österreich;
6463;graz0680;Tutorium zur VO Einführung in die neuere deutsche Literaturwissenschaft;sose12;2012-04;1;graz;Österreich;
6464;graz0681;"Tutorium zur Einführung in die neuere deutsche Literaturwissenschaft (für Studierende des BA ""Deutsch und transkulturelle Kommunikation"")";sose12;2012-04;1;graz;Österreich;
6465;graz0682;Literaturwissenschaftliche Textanalyse;sose12;2012-04;1;graz;Österreich;
6466;graz0683;Tutorium zur VO Literaturwissenschaftliche Textanalyse;sose12;2012-04;1;graz;Österreich;
6467;graz0684;Wege zur Literaturgeschichte;sose12;2012-04;1;graz;Österreich;
6468;graz0685;Tutorium zur VO Wege zur Literaturgeschichte;sose12;2012-04;1;graz;Österreich;
6469;graz0686;Literarische Traditionen II (1600 -1848);sose12;2012-04;1;graz;Österreich;
6470;graz0687;Literaturwissenschaftliches Interpretieren;sose12;2012-04;1;graz;Österreich;
6471;graz0688;Literaturwissenschaftliches Interpretieren;sose12;2012-04;1;graz;Österreich;
6472;graz0689;Literaturwissenschaftliches Interpretieren;sose12;2012-04;1;graz;Österreich;
6473;graz0690;Literaturwissenschaftliches Forschen (Der Künstlerroman der Gegenwart);sose12;2012-04;1;graz;Österreich;
6474;graz0691;Literaturwissenschaftliches Forschen (Bairisch-österreichische Dialektliteratur des 17. und 18. Jahrhunderts);sose12;2012-04;1;graz;Österreich;
6475;graz0692;Literaturwissenschaftliches Forschen (écriture feminine - weibliche Schreibweisen im 19. Jahrhundert);sose12;2012-04;1;graz;Österreich;['1034541420', '118771272', '118527533', '118710524', '118658875', '10692981X', '118582054', '118616455', '118528661', '11852643X', '119549263', '117078719']
6476;graz0693;Literatur und Medien (Graphic Novels);sose12;2012-04;1;graz;Österreich;['118540238', '132300710', '118559230', '118509861', '118504533', '119000016']
6477;graz0694;Literatur und Medien (Die literarischen Eigenschaften deutschsprachiger Songtexte der Popmusik);sose12;2012-04;1;graz;Österreich;['11853453X']
6478;graz0695;Literatur und Medien (Literatur und Film);sose12;2012-04;1;graz;Österreich;
6479;graz0696;Sprache und Medien (Multimodalität in Printmedien und neuen Medien);sose12;2012-04;1;graz;Österreich;
6480;graz0697;Literarische Kultur - Literaturbetrieb (Literarische Begegnungen zwischen Ost und West);sose12;2012-04;1;graz;Österreich;
6481;graz0698;Literarische Kultur - Literaturbetrieb (SchriftstellerInnen im Hörsaal: Poetikvorlesungen);sose12;2012-04;1;graz;Österreich;['118505602']
6482;graz0699;Kultur - Gender - Literatur (Raum und Gender in der Literatur);sose12;2012-04;1;graz;Österreich;
6483;graz0700;Kinder- und Jugendliteratur (Das Fremde in der Kinder- und Jugendliteratur);sose12;2012-04;1;graz;Österreich;
6484;graz0701;Norwegische Sprach- und Literaturkunde;sose12;2012-04;1;graz;Österreich;
6485;graz0702;Typologie des Fremd- und Selbstplagiats in Kultur und Wissenschaft – Politische und soziale, ökonomische und moralische, ästhetische und juristische Implikationen;sose12;2012-04;1;graz;Österreich;
6486;graz0703;Modul 3.A: Grundlagen der germanistischen Literaturwissenschaft (3.A.1. Methoden der Literaturwissenschaft);sose12;2012-04;1;graz;Österreich;
6487;graz0704;Modul 3.A: Grundlagen der germanistischen Literaturwissenschaft (3.A.2. Methoden der Literaturwissenschaft);sose12;2012-04;1;graz;Österreich;
6488;graz0705;"Modul 3.D: Die Moderne (3.D.4. Deutschsprachige Literatur jüdischer Schriftstellerinnen und Schriftsteller der ""zweiten Generation"")";sose12;2012-04;1;graz;Österreich;
6489;graz0706;Modul 3.J: Literatur und Philosophie (3.J.1. GOETHE: Dichtung und Erkenntnis);sose12;2012-04;1;graz;Österreich;['118540238']
6490;graz0707;Modul 3.J: Literatur und Philosophie (3.J.2. Projektseminar: Literatur und Philosophie um 1800);sose12;2012-04;1;graz;Österreich;['118556312', '118559796', '1127345559', '118559796', '118551981', '118559796', '118540238', '118607626', '118551981', '118540238']
6491;graz0708;Moderne literarische Texte zum Thema Angst - Lähmender Stillstand und Motor des Fortschritts;sose12;2012-04;1;graz;Österreich;
6492;graz0709;Modul 3.M: Mastermodul Neuere deutsche Literatur (3.M.1. Lesarten. Lektüre literarischer Neuerscheinungen IV);sose12;2012-04;1;graz;Österreich;
6493;graz0710;Modul 3.M: Mastermodul Neuere deutsche Literatur (3.M.1. Neue Methoden und Ansätze der Literaturinterpretation);sose12;2012-04;1;graz;Österreich;
6494;graz0711;Literarische Neuerscheinungen. Kritische Zugänge;sose12;2012-04;1;graz;Österreich;
6495;graz0712;Einführung in die neuere deutsche Literaturwissenschaft;wise12-13;2012-09;1;graz;Österreich;
6496;graz0713;Tutorium zur VO Einführung in die neuere deutsche Literaturwissenschaft;wise12-13;2012-09;1;graz;Österreich;
6497;graz0714;"Tutorium zur Einführung in die neuere deutsche Literaturwissenschaft (für Studierende des BA ""Deutsch und transkulturelle Kommunikation"")";wise12-13;2012-09;1;graz;Österreich;
6498;graz0715;Literaturwissenschaftliche Textanalyse;wise12-13;2012-09;1;graz;Österreich;
6499;graz0716;Tutorium zur VO Literaturwissenschaftliche Textanalyse;wise12-13;2012-09;1;graz;Österreich;
6500;graz0717;Wege zur Literaturgeschichte;wise12-13;2012-09;1;graz;Österreich;
6501;graz0718;Tutorium zur VO Wege zur Literaturgeschichte;wise12-13;2012-09;1;graz;Österreich;
6502;graz0719;Literarische Traditionen I (750 -1600);wise12-13;2012-09;1;graz;Österreich;['12073169X', '118535277']
6503;graz0720;Literarische Traditionen II (1600 -1848);wise12-13;2012-09;1;graz;Österreich;
6504;graz0721;Literarische Traditionen IV (1945-Gegenwart);wise12-13;2012-09;1;graz;Österreich;
6505;graz0722;Wissenschaftliches Arbeiten (Wertung von Literatur);wise12-13;2012-09;1;graz;Österreich;
6506;graz0723;Literaturwissenschaftliches Interpretieren;wise12-13;2012-09;1;graz;Österreich;
6507;graz0724;Literaturwissenschaftliches Interpretieren;wise12-13;2012-09;1;graz;Österreich;
6508;graz0725;Literaturwissenschaftliches Interpretieren;wise12-13;2012-09;1;graz;Österreich;
6509;graz0726;Literaturwissenschaftliches Forschen (Literarischer Expressionismus);wise12-13;2012-09;1;graz;Österreich;
6510;graz0727;Literaturwissenschaftliches Forschen (Metropole und Provinz in der Literatur um 2000);wise12-13;2012-09;1;graz;Österreich;
6511;graz0728;Literatur und Medien (Goethe intermedial);wise12-13;2012-09;1;graz;Österreich;['118540238']
6512;graz0729;Literatur und Medien (Mediale Übersetzungen);wise12-13;2012-09;1;graz;Österreich;
6513;graz0730;Literarische Kultur - Literaturbetrieb (Rahmen und Riss. Krisenerfahrungen in der Literatur);wise12-13;2012-09;1;graz;Österreich;['118626728', '118530518', '118636073', '119501651', '119522519', '118580175']
6514;graz0731;Literarische Kultur - Literaturbetrieb (Literatur und Wissen um 1800);wise12-13;2012-09;1;graz;Österreich;['118549561', '118540238', '118607626']
6515;graz0732;Bachelorseminar zu Modul 1 (Traditionalismus, Avantgarde, Unterhaltungsliteratur. Paradigmen der österreichischen Literatur im 20./21. Jh.);wise12-13;2012-09;1;graz;Österreich;
6516;graz0733;Bachelorseminar zu Modul 4 (Politische Kommunikation: Sprachliche Aspekte politischer Texte und Diskurse);wise12-13;2012-09;1;graz;Österreich;['136788548']
6517;graz0734;Norwegische Sprach- und Literaturkunde;wise12-13;2012-09;1;graz;Österreich;
6518;graz0735;Modul 3.A: Grundlagen der germanistischen Literaturwissenschaft (3.A.1. Methoden der Literaturwissenschaft);wise12-13;2012-09;1;graz;Österreich;
6519;graz0736;Modul 3.A: Grundlagen der germanistischen Literaturwissenschaft (3.A.2. Methoden der Literaturwissenschaft);wise12-13;2012-09;1;graz;Österreich;
6520;graz0737;Modul 3.E: Deutschsprachige Literatur nach 1945 (3.E.1. Das Laokoon-Paradigma und die Literatur des 20. Jahrhunderts);wise12-13;2012-09;1;graz;Österreich;['135147255', '118572121', '118572121', '138066817', '118549561', '118540238', '118828681', '118922335', '118584944', '118572121']
6521;graz0738;Modul 3.E: Deutschprachige Literatur nach 1945 (3.E.2: Projektseminar: Das Laokoon-Paradigma und die Literatur des 20. Jahrhunderts);wise12-13;2012-09;1;graz;Österreich;['135147255', '118572121', '118572121', '138066817', '118549561', '118540238', '118828681', '118922335', '118584944', '118572121']
6522;graz0739;Modul 3.E: Deutschsprachige Literatur nach 1945 (3.E.3. Prosa von Herta Müller);wise12-13;2012-09;1;graz;Österreich;['119053071', '119053071']
6523;graz0740;Modul 3.F: Österreichische Literatur (3.F.3. Literatur in Österreich 1848-1914);wise12-13;2012-09;1;graz;Österreich;['119145162', '119481960', '118713868', '118604570', '118567764', '119317745', '118602667', '118753444', '118532367', '119549263', '118701223', '118503006', '118840819', '118535560', '118595474', '118629387']
6524;graz0741;Modul 3.F: Österreichische Literatur (3.F.4. Theater in Österreich 1848-1914);wise12-13;2012-09;1;graz;Österreich;['118507400', '11850357X', '101363184', '118720074', '130119555']
6525;graz0742;Modul 3.H: Literatur, Psychologie und Psychohistorie (3.H.3. Vom Wunsch, Indianer zu werden: Karl May und Franz Kafka);wise12-13;2012-09;1;graz;Österreich;['118850237', '118559230']
6526;graz0743;Modul 3.H: Literatur, Psychologie und Psychohistorie (3.H.4. Die Darstellung des Fremden in der österreichischen Literatur);wise12-13;2012-09;1;graz;Österreich;
6527;graz0744;Blindheit in literarischen und philosophischen Diskursen;wise12-13;2012-09;1;graz;Österreich;
6528;graz0745;Modul 3.M: Mastermodul Neuere deutsche Literatur (3.M.1. Lesarten I. Lektüre literarischer Neuerscheinungen);wise12-13;2012-09;1;graz;Österreich;
6529;graz0746;Modul 3.M: Mastermodul Neuere deutsche Literatur (3.M.1 Präsentation von Masterarbeitsprojekten/Diskussion theoretischer und methodischer Fragestellungen);wise12-13;2012-09;1;graz;Österreich;['118509039', '116063750', '11853453X', '11862038X', '118914480', '118535315', '118778056', '119237873']
6530;graz0747;Einführung in die neuere deutsche Literaturwissenschaft;sose13;2013-04;1;graz;Österreich;
6531;graz0748;Tutorium zur VO Einführung in die neuere deutsche Literaturwissenschaft;sose13;2013-04;1;graz;Österreich;
6532;graz0749;"Tutorium zur Einführung in die neuere deutsche Literaturwissenschaft (für Studierende des BA ""Deutsch und transkulturelle Kommunikation"")";sose13;2013-04;1;graz;Österreich;
6533;graz0750;Literaturwissenschaftliche Textanalyse;sose13;2013-04;1;graz;Österreich;
6534;graz0751;Tutorium zur VO Literaturwissenschaftliche Textanalyse;sose13;2013-04;1;graz;Österreich;
6535;graz0752;Wege zur Literaturgeschichte;sose13;2013-04;1;graz;Österreich;
6536;graz0753;Tutorium zur VO Wege zur Literaturgeschichte;sose13;2013-04;1;graz;Österreich;
6537;graz0754;Literarische Traditionen III (1848-1945);sose13;2013-04;1;graz;Österreich;
6538;graz0755;Mündliche Kommunikation (Sprecherische Gestaltung literarischer Textvorlagen);sose13;2013-04;1;graz;Österreich;
6539;graz0756;Wissenschaftliches Arbeiten (Literarische Stoffe und Motive);sose13;2013-04;1;graz;Österreich;
6540;graz0757;Wissenschaftliches Arbeiten (Wertung von Literatur);sose13;2013-04;1;graz;Österreich;
6541;graz0758;Literaturwissenschaftliches Interpretieren;sose13;2013-04;1;graz;Österreich;
6542;graz0759;Literaturwissenschaftliches Interpretieren;sose13;2013-04;1;graz;Österreich;
6543;graz0760;Literaturwissenschaftliches Forschen (Literatur und Wissenschaft der Goethezeit);sose13;2013-04;1;graz;Österreich;
6544;graz0761;"Literaturwissenschaftliches Forschen (""Schlüsselromane"" – Denunziation oder Erweiterung literarischer Möglichkeiten?)";sose13;2013-04;1;graz;Österreich;['118509861', '11894293X', '120453487']
6545;graz0762;Literaturwissenschaftliches Forschen (Liebe, Sex und Moral. Arthur Schnitzler und die Wiener Moderne);sose13;2013-04;1;graz;Österreich;
6546;graz0763;Literatur und Medien (Literatur und Comics);sose13;2013-04;1;graz;Österreich;['118971506', '124401724', '139390626', '1025781295', '12439468X', '124816886', '112875629', '132009536', '129860468', '119413795', '118960393']
6547;graz0764;Literatur und Medien (Literaturverfilmungen als Interpretation);sose13;2013-04;1;graz;Österreich;
6548;graz0765;Literatur und Medien (Wie kommt Literatur zur Bühne? Lektüre und Praxis aktueller Theatersprachen);sose13;2013-04;1;graz;Österreich;['118559230', '136201903', '118509861', '1064029795']
6549;graz0766;Literarische Interkulturalität (Literarische Begegnungen zwischen Ost und West);sose13;2013-04;1;graz;Österreich;
6550;graz0767;Literarische Kultur - Literaturbetrieb (Büchner-Preisreden);sose13;2013-04;1;graz;Österreich;['119001802']
6551;graz0768;Kultur - Gender - Literatur (Maler und Modell. Geschlechterdifferenz und Kunstproduktion in literarischen Erzählungen);sose13;2013-04;1;graz;Österreich;['118509039', '118509039', '118535315', '118614436', '132300710', '118506358', '11859527X', '1074969685']
6552;graz0769;Kinder- und Jugendliteratur (Der/die kindliche/jugendliche Held/in);sose13;2013-04;1;graz;Österreich;
6553;graz0770;Norwegische Sprach- und Literaturkunde;sose13;2013-04;1;graz;Österreich;
6554;graz0771;Modul 3.A: Grundlagen der germanistischen Literaturwissenschaft (3.A.1. Methoden der Literaturwissenschaft);sose13;2013-04;1;graz;Österreich;
6555;graz0772;Modul 3.A: Grundlagen der germanistischen Literaturwissenschaft (3.A.2. Methoden der Literaturwissenschaft);sose13;2013-04;1;graz;Österreich;
6556;graz0773;Modul 3.G: Literatursoziologie und Theatersoziologie (3.G.3. Satire und Kabarett);sose13;2013-04;1;graz;Österreich;['116063750']
6557;graz0774;Modul 3.G: Literatursoziologie und Theatersoziologie (3.G.4. Figuren, Typen und die Lustige Person auf der Bühne. Geschichte, Theorie, Soziologie);sose13;2013-04;1;graz;Österreich;['11858314X', '118535315', '118505653', '124634583']
6558;graz0775;Modul 3.M: Mastermodul Neuere deutsche Literatur (3.M.1. Lesarten II. Lektüre literarischer Neuerscheinungen);sose13;2013-04;1;graz;Österreich;
6559;graz0776;Modul 3.M: Mastermodul Neuere deutsche Literatur (3.M.1 Schreiben als Therapie?);sose13;2013-04;1;graz;Österreich;
6560;graz0777;Modul 3.M: Mastermodul Neuere deutsche Literatur (3.M.1 Präsentation von Masterarbeitsprojekten/Diskussion theoretischer und methodischer Fragestellungen);sose13;2013-04;1;graz;Österreich;['118509039', '116063750', '11853453X', '11862038X', '118914480', '118535315', '118778056', '119237873']
6561;graz0778;Modul 3.M: Mastermodul Neuere deutsche Literatur (3.M.1. Neue Methoden und Ansätze der Literaturinterpretation);sose13;2013-04;1;graz;Österreich;
6562;graz0779;Einführung in die neuere deutsche Literaturwissenschaft;wise13-14;2013-09;1;graz;Österreich;
6563;graz0780;Tutorium zur VO Einführung in die neuere deutsche Literaturwissenschaft;wise13-14;2013-09;1;graz;Österreich;
6564;graz0781;"Tutorium zur Einführung in die neuere deutsche Literaturwissenschaft (für Studierende des BA ""Deutsch und transkulturelle Kommunikation"")";wise13-14;2013-09;1;graz;Österreich;
6565;graz0782;Literaturwissenschaftliche Textanalyse;wise13-14;2013-09;1;graz;Österreich;
6566;graz0783;Tutorium zur VO Literaturwissenschaftliche Textanalyse;wise13-14;2013-09;1;graz;Österreich;
6567;graz0784;Wege zur Literaturgeschichte;wise13-14;2013-09;1;graz;Österreich;
6568;graz0785;Tutorium zur VO Wege zur Literaturgeschichte;wise13-14;2013-09;1;graz;Österreich;
6569;graz0786;Literarische Traditionen I (750 -1600);wise13-14;2013-09;1;graz;Österreich;['12073169X', '118535277']
6570;graz0787;Literarische Traditionen II (1600 -1848);wise13-14;2013-09;1;graz;Österreich;
6571;graz0788;Literarische Traditionen IV (1945-Gegenwart);wise13-14;2013-09;1;graz;Österreich;
6572;graz0789;Literaturwissenschaftliches Interpretieren;wise13-14;2013-09;1;graz;Österreich;
6573;graz0790;Literaturwissenschaftliches Interpretieren;wise13-14;2013-09;1;graz;Österreich;
6574;graz0791;Literaturwissenschaftliches Interpretieren;wise13-14;2013-09;1;graz;Österreich;
6575;graz0792;Literaturwissenschaftliches Interpretieren;wise13-14;2013-09;1;graz;Österreich;
6576;graz0793;Literaturwissenschaftliches Forschen (Dokumentarische Literatur);wise13-14;2013-09;1;graz;Österreich;['118551736', '118562312', '118561359', '12019564X', '119501651', '118532839', '118956299', '128947292', '118842269', '115701362']
6577;graz0794;Literaturwissenschaftliches Forschen (Der Familienroman - die Wiederentdeckung eines traditionellen Genres);wise13-14;2013-09;1;graz;Österreich;['115612815']
6578;graz0795;Literaturwissenschaftliches Forschen (Textbühnen: Narration und Performanz um 1800);wise13-14;2013-09;1;graz;Österreich;
6579;graz0796;Theaterseminar im Schauspielhaus - Literatur und Bühne. Aktuelle Bühnenliteratur im Kontext des Theaterbetriebs;wise13-14;2013-09;1;graz;Österreich;['118509861', '118619314', '129613347']
