;GND-ID;occupation_GND;birth_GND;gender_GND;death_GND;country_GND
3108;132198223;"Schriftsteller; Regieassistent; Dramaturg";1950;Männlich;;Österreich
3109;129922382;Islamwissenschaftler;1974;Männlich;;
3110;118561448;"Astrologe; Mathematiker; Astronom";1571-12-27;Männlich;1630-11-15;"Österreich; Polen; Tschechische Republik; Deutschland"
3111;137446179;"Drehbuchautor; Schriftsteller; Dramatiker";1980;Männlich;;Europa
3112;123263018;"Schriftsteller; Hochschullehrer";1940-05-08;Männlich;;Deutschland
3113;116581646;Schriftsteller;1777-06-28;Männlich;1846-11-07;Österreich
3114;1274212235;Schriftsteller;1800;Männlich;1877;Europa
3115;121606074;"Hochschullehrer; Jurist";1971;Männlich;;Deutschland
3116;123006112;"Romanist; Philologe";1941;Männlich;;"Ungarn; Deutschland"
3117;119095629;"Schriftsteller; Lyriker";1925-03-13;Weiblich;1966-06-01;Deutschland
3118;118532200;"Priester; Schriftsteller; Redakteur";1866-10-06;Männlich;1928-04-29;Europa
3119;124932479;"Journalist; Schriftsteller";1971;Männlich;;Deutschland
3120;118505955;"Schriftsteller; Essayist; Literaturkritiker; Theaterkritiker; Lektor <Verlag>; Philologe; Journalist; Jurist";1863-07-19;Männlich;1934-01-15;"Österreich; Deutschland"
3121;122907892;Literaturwissenschaftler;;Männlich;;Deutschland
3122;114332533;"Kunsthistoriker; Hochschullehrer";1959;Weiblich;;Deutschland
3123;1081024518;Journalist;1988;Männlich;;Deutschland
3124;104594896;"Übersetzer; Schriftsteller";1923-03-07;Männlich;2005-12-05;"Österreich; Serbien"
3125;119406586;"Schriftsteller; Schauspieler; Regisseur";1946-08-10;Weiblich;;"Türkei; Deutschland"
3126;118599100;"Komponist; Kapellmeister; Musikschriftsteller; Selbstverleger";1752-11-25;Männlich;1814-06-27;Deutschland
3127;11876621X;"Cartoonist; Grafiker; Schriftsteller; Pädagoge; Karikaturist; Satiriker; Hochschullehrer";1938-03-04;Männlich;2018-12-20;Deutschland
3128;119307774;"Kunstsammler; Psychologe; Psychoanalytiker; Übersetzer";1887;Männlich;1967;Großbritannien
3129;143802046;"Schauspieler; Regisseur; Filmregisseur; Filmschaffender; Drehbuchautor";1980;Männlich;;Deutschland
3130;143133888;Autor;1936;Männlich;;Europa
3131;119545799;"Schriftsteller; Librettist; Schauspieler";1741-02-19;Männlich;1800-01-23;"Deutschland; Österreich"
3132;115744665;"Literaturwissenschaftler; Romanist";1936-04-10;Männlich;;Deutschland
3133;124456707;"Germanist; Hochschullehrer";1959;Männlich;;Deutschland
3134;118706896;"Grafiker; Maler";1913-09-28;Weiblich;2007-05-03;Europa
3135;119075857;"Regisseur; Dramaturg; Schriftsteller; Maler";1949-02-12;Weiblich;;"Frankreich; Deutschland"
3136;113329725;"Germanist; Hochschullehrer";1965;Weiblich;;Deutschland
3137;118620614;"Schriftsteller; Übersetzer; Linguist";1797-01-26;Weiblich;1870-04-13;"Deutschland; USA"
3138;12095981X;"Germanist; Literaturwissenschaftler; Hochschullehrer";1942;Männlich;;Deutschland
3139;119442981;"Übersetzer; Grafiker; Schriftsteller; Dolmetscher; Musiker";1950;Männlich;;"Russland; Deutschland; Kasachstan"
3140;1189174820;Kunsthistoriker;;Weiblich;2016-05-16;Österreich
3141;1015476481;Soziolog;;Weiblich;;Deutschland
3142;118624822;"Lotse; Journalist; Schriftsteller; Soldat; Drucker";1835-11-30;Männlich;1910-04-21;USA
3143;1041269013;"Maler; Künstler; Hochschullehrer; Regisseur";1977;Männlich;;Italien
3144;120752247;"Soziologe; Hochschullehrer";1942;Männlich;;Deutschland
3145;118096184;"Autor; Herausgeber; Literaturwissenschaftler; Dozent";1959;Weiblich;;Deutschland
3146;118574019;"Soziologe; Hochschullehrer";1900-11-03;Männlich;1993-01-21;"USA; Deutschland"
3147;1091588759;Germanist;1977;Männlich;;"Deutschland; Tschechische Republik"
3148;10906769X;Verleger;1941-10-09;Männlich;2017-08-09;Europa
3149;115535365;"Literaturwissenschaftler; Publizist";1939;Männlich;;Deutschland
3150;115807497;"Historiker; Kultursoziologe; Hochschullehrer; Regisseur; Publizist; Essayist";1928-08-28;Männlich;2018-06-18;Deutschland
3151;119079062;Maler;1886;Weiblich;1969;Frankreich
3152;136952399;"Germanist; Philologe";1953;Männlich;;Deutschland
3153;124722202;"Schriftsteller; Journalist";1972;Weiblich;;Land unbekannt
3154;12026031X;Lehrer;1838-11-08;Weiblich;1868-03-13;Frankreich
3155;12040642X;"Kulturwissenschaftler; Philologe";1942;Männlich;;Deutschland
3156;118860615;"Kulturwissenschaftler; Kunstkritiker; Videokünstler";1946;Weiblich;;Niederlande
3157;118546228;Schriftsteller;1160;Männlich;1210;Deutschland
3158;118590308;"Kulturphilosoph; Publizist; Soziologe; Philosoph";1883-05-09;Männlich;1955-10-18;Spanien
3159;118094173;Anglist;1966;Weiblich;;Deutschland
3160;120309297;"Literaturwissenschaftler; Lyriker; Übersetzer";1959;Männlich;;"Deutschland; Dänemark"
3161;131545132;"Dozent; Germanist";1965;Männlich;;Deutschland
3162;1113679360;Hochschullehrer;;Weiblich;;Irland
3163;1029494746;Altorientalist;1970;Männlich;;Deutschland
3164;118840819;"Theaterkritiker; Schriftsteller; Drehbuchautor; Journalist; Regisseur";1869-09-06;Männlich;1945-10-08;"Österreich; Europa; Ungarn"
3165;119070405;"Filmregisseur; Regisseur; Filmproduzent";1937-11-30;Männlich;;Großbritannien
3166;118526103;"Maler; Grafiker; Künstler; Hochschullehrer";1891-12-02;Männlich;1969-07-25;Deutschland
3167;120371715;"Drehbuchautor; Filmregisseur; Opernregisseur; Theaterregisseur; Regisseur; Aktionskünstler";1960-10-24;Männlich;2010-08-21;Deutschland
3168;1035395428;"Journalist; Schriftsteller; Maler; Lyriker; Übersetzer";1961;Männlich;;"Österreich; Europa"
3169;118558749;"Psychoanalytiker; Maler; Psychologe; Psychiater";1875-07-26;Männlich;1961-06-06;Europa
3170;1204288313;;;Unbekannt;;Land unbekannt
3171;119504898;"Hochschullehrer; Politolog";1943-06-17;Weiblich;;Belgien
3172;118509322;Komponist;1885-02-09;Männlich;1935-12-24;Österreich
3173;135576687;"Pädagoge; Hochschullehrer";1942-06-03;Männlich;;Deutschland
3174;118785990;"Hochschullehrer; Schriftsteller; Jurist; Hofmeister";1665-03-27;Männlich;1729-08-15;Deutschland
3175;143302795;"Journalist; Schriftsteller";1984;Weiblich;;Österreich
3176;132371847;"Literaturwissenschaftler; Germanist";1970;Weiblich;;Österreich
3177;134038800;Rechtsanwalt;1844;Männlich;1917;USA
3178;118504118;"Komponist; Politiker; Hochschullehrer; Volkskundler; Lyriker; Theologe; Abgeordneter; Freiheitskämpfer; Schriftsteller; Publizist; Linguist; Historiker";1769-12-26;Männlich;1860-01-29;Deutschland
3179;1127082000;"Literaturwissenschaftler; Lehrer";1987;Weiblich;;Österreich
3180;112994482;Klassische Philolog;1960;Weiblich;;
3181;124928048;"Musiker; Schriftsteller; Komponist; Gitarrist; Sänger; Drehbuchautor";1961-01-01;Männlich;;Deutschland
3182;1079147640;;1981;Männlich;;Tschechische Republik
3183;118544551;"Schriftsteller; Musiker; Essayist; Kinderbuchautor; Jugendbuchautor; Journalist; Librettist";1933-11-13;Männlich;2017-07-10;"Deutschland; Tschechische Republik; Österreich"
3184;1053055463;Germanist;1963;Weiblich;;Deutschland
3185;137579721;"Regisseur; Drehbuchautor; Filmproduzent";1950;Männlich;;Österreich
3186;118973096;"Erzähler; Journalist; Schriftsteller; Essayist";1869-08-22;Männlich;1941-10-14;"Deutschland; Europa; Ungarn"
3187;106793713;"Literaturwissenschaftler; Kulturwissenschaftler; Philologe; Hochschullehrer";1934-12-28;Männlich;;Deutschland
3188;132360489;"Anglist; Amerikanist; Linguist";1953;Männlich;;Deutschland
3189;120818493;"Anglist; Schriftsteller";1962-08-26;Männlich;;Deutschland
3190;117507008;"Philologe; Germanist; Hochschullehrer; Literaturwissenschaftler";1938-12-14;Männlich;2020-05-18;Deutschland
3191;1050721713;Religionswissenschaftler;1963;Männlich;;"Europa; Deutschland"
3192;132869047;Literaturwissenschaftler;1963;Männlich;;Deutschland
3193;102547564X;"Literaturwissenschaftler; Hochschullehrer";1970;Männlich;;"Deutschland; Österreich"
3194;118764608;"Germanist; Literarhistoriker";1909-11-14;Männlich;1994-03-14;Deutschland
3195;118836404;Wirtschaftswissenschaftler;1886-10-25;Männlich;1964-04-23;Österreich
3196;115426833;"Historiker; Hochschullehrer";1952;Männlich;;Deutschland
3197;1085158659;;1989;Weiblich;;Deutschland
3198;120830159;"Kulturwissenschaftler; Übersetzer; Germanist";1944-09-14;Weiblich;;Deutschland
3199;130847577;"Schriftsteller; Eisenbahner";1863-09-06;Männlich;;Deutschland
3200;1230469117;Philosoph;100;Männlich;165;Griechenland (Altertum)
3201;131450190;;;Weiblich;;
3202;1033848999;Literaturwissenschaftler;1980;Männlich;;Deutschland
3203;118595741;"Übersetzer; Schriftsteller";1688-05-21;Männlich;1744-05-30;Großbritannien
3204;119076993;"Handwerker; Schriftsteller; Lyriker; Librettist; Arbeiter";1941-08-31;Männlich;2007-06-02;Deutschland
3205;12970699X;"Philologe; Hochschullehrer";1972;Weiblich;;Deutschland
3206;133618846;"Politologe; Philosoph";1964;Männlich;;Deutschland
3207;1015324681;Philologe;1980;Weiblich;;Deutschland
3208;129631442;Schriftsteller;1949-09-01;Unbekannt;2014-11-15;USA
3209;118529587;"Kunsthistoriker; Schriftsteller; Kritiker";1885-04-26;Männlich;1940-07-05;"Frankreich; Deutschland; Spanien"
3210;1023725061;Musikwissenschaftler;1976;Männlich;;Deutschland
3211;119131285;"Publizist; Schriftsteller; Journalist";1845-02-06;Männlich;1900-11-18;Deutschland
3212;12448493X;"Politologe; Historiker; Hochschullehrer";1952;Männlich;;Deutschland
3213;118518542;"Schriftsteller; Lektor <Verlag>; Kritiker; Librettist";1923-10-15;Männlich;1985-09-19;"Kuba; Italien"
3214;128804424;Orientalist;;Männlich;;Deutschland
3215;118532839;"Ethnologe; Schauspieler; Schriftsteller";1935-03-21;Männlich;1986-03-08;"Deutschland; Brasilien; Frankreich"
3216;118524046;"Trompeter; Komponist; Jazzmusiker; Bandleader; Arrangeur";1926-05-26;Männlich;1991-09-28;USA
3217;117124729;;1885;Weiblich;1981;Deutschland
3218;118541722;"Historiker; Hochschullehrer";1921-12-14;Männlich;1989-05-01;"Tschechische Republik; Europa; Deutschland"
3219;118642464;"Lehrer; Schriftsteller";1918-12-11;Männlich;2008-08-03;"Russland; USA; Sowjetunion"
3220;110271203;"Klassischer Philologe; Hochschullehrer";1957;Männlich;;Griechenland
3221;10616287X;"Literaturwissenschaftler; Hochschullehrer; Anglist";1945;Männlich;;Deutschland
3222;118578847;"Grafiker; Bildhauer; Künstler; Illustrator; Zeichner; Maler; Bühnenbildner";1869-12-31;Männlich;1954-11-03;Frankreich
3223;104816733X;"Germanist; Lehrer";1960;Männlich;;Deutschland
3224;1033767476;"Literaturwissenschaftler; Hochschullehrer; Germanist";;Männlich;;Deutschland
3225;117140945;"Lehrer; Schriftsteller";1913-12-13;Männlich;1949-09-01;Europa
3226;138139547;Sozialwissenschaftler;1943;Männlich;;Deutschland
3227;10744187X;Soziologe;1938-01-26;Männlich;2020-01-27;Deutschland
3228;12946807X;Musikwissenschaftler;1970;Männlich;;"Italien; Deutschland; Europa"
3229;132300710;"Literaturwissenschaftler; Hochschullehrer";1973;Männlich;;Deutschland
3230;118505173;"Librettist; Schriftsteller";1775-12-16;Weiblich;1817-07-18;Großbritannien
3231;1232259942;Bildhauer;1980;Männlich;;Großbritannien
3232;1072063816;Kunsthistoriker;;Weiblich;;Deutschland
3233;1019509430;Schriftsteller;1984-11-14;Weiblich;;"Aserbaidschan; Deutschland"
3234;130407577;"Hochschullehrer; Übersetzer";1943-09-08;Männlich;;Deutschland
3235;116315830;Unternehmer;;Männlich;;Deutschland
3236;118521098;"Übersetzer; Lyriker; Schriftsteller; Selbstverleger; Liederdichter; Redakteur";1740-08-15;Männlich;1815-01-21;Deutschland
3237;118581295;Theologe;1664-06-15;Männlich;1729-06-17;Frankreich
3238;116547928;"Theaterkritiker; Redakteur; Literaturkritiker";1896-12-26;Männlich;1954-11-05;Deutschland
3239;118561545;"Librettist; Arzt; Schriftsteller";1786-09-18;Männlich;1862-02-21;Deutschland
3240;119068680;Schriftsteller;1932;Männlich;;USA
3241;142649082;Literaturwissenschaftler;1972;Männlich;;Deutschland
3242;121939057;Schauspieler;1948;Weiblich;;USA
3243;107911213;Germanist;1944;Männlich;;Deutschland
3244;118571346;"Ethnologe; Schriftsteller; Kunstsammler";1901-04-20;Männlich;1990-09-30;Frankreich
3245;124018378;Klassischer Philologe;1941-07-12;Männlich;1994;Deutschland
3246;119368994;Schriftsteller;1949-04-06;Weiblich;2010-07-26;Österreich
3247;122770064;"Lektor <Hochschule>; Literaturwissenschaftler";1965;Männlich;;Deutschland
3248;101400716X;Literaturwissenschaftler;1979;Weiblich;;Deutschland
3249;115651632;"Journalist; Verleger; Performancekünstler; Schriftsteller";1962;Männlich;;Deutschland
3250;118639285;"Schriftsteller; Feminist";1759-04-27;Weiblich;1797-09-10;Großbritannien
3251;122056671;Literaturwissenschaftler;1954;Männlich;;Deutschland
3252;104274395;"Sozialanthropolog; Soziolog; Hochschullehrer";1955;Weiblich;;"Europa; Indien; USA"
3253;11852710X;"Arzt; Schriftsteller";1859-05-22;Männlich;1930-07-07;Großbritannien
3254;1155327624;"Kunsthistoriker; Journalist; Germanist; Lektorin <Verlag>; Biograf";1970;Weiblich;;Deutschland
3255;114599718;"Evangelische Theolog; Journalist; Hochschullehrer";1956;Weiblich;;Deutschland
3256;123218128;Historiker;1953-08-13;Männlich;;Deutschland
3257;130033014;"Philologe; Hochschullehrer; Germanist";1948;Männlich;;Deutschland
3258;120380722;Literaturwissenschaftler;1954;Männlich;;Deutschland
3259;128856904;;;Männlich;;Deutschland
3260;111634458;"Literaturwissenschaftler; Philologe";1960;Weiblich;;Deutschland
3261;123620694;"Redakteur; Literaturwissenschaftler; Lyriker; Literaturkritiker";1942-11-12;Männlich;;Deutschland
3262;113422202;Historiker;1956;Weiblich;;"Großbritannien; Australien"
3263;111197740;"Schriftsteller; Antifaschist";;Männlich;;Deutschland
3264;135791839;"Schriftsteller; Literaturwissenschaftler";1962;Weiblich;;Frankreich
3265;1162957328;Journalist;1985;Männlich;;Deutschland
3266;124327524;Philologe;1968;Weiblich;;Deutschland
3267;1022083848;"Übersetzer; Lyriker; Schriftsteller";1981;Weiblich;;"Deutschland; Polen"
3268;118507850;"Schriftsteller; Publizist; Politiker; Musiker; Geheimagent";1732-01-24;Männlich;1799-05-18;Frankreich
3269;118622293;Schriftsteller;1817-07-12;Männlich;1862-05-06;USA
3270;120289199;Wirtschaftswissenschaftler;1960;Männlich;;"Südkorea; USA"
3271;118834851;Schriftsteller;1874-03-18;Weiblich;1948-02-20;Österreich
3272;118568507;"Psychiater; Psychoanalytiker";1901;Männlich;1981;Frankreich
3273;118634976;"Übersetzer; Germanist; Schriftsteller";1869-09-17;Männlich;1948-06-30;"Deutschland; Neuseeland"
3274;119533839;Historiker;1605-05-09;Unbekannt;1678-05-17;Schweden
3275;120741482;Philologe;1960;Männlich;;Deutschland
3276;1051498279;"Evangelischer Theologe; Philosoph";1979;Männlich;;Europa
3277;123827698;"Akademischer Rat; Germanist";1972;Männlich;;Deutschland
3278;118671308;Schriftsteller;1931-05-26;Männlich;1992-02-16;Schweden
3279;1014551102;Soziolog;1974;Weiblich;;Großbritannien
3280;1158989032;;;Unbekannt;;Land unbekannt
3281;128519924;Archäologe;1960;Männlich;;Europa
3282;1176689363;"Philosoph; Literaturwissenschaftler; Germanist";1981;Weiblich;;Deutschland
3283;119522519;"Drehbuchautor; Lyriker; Übersetzer; Schriftsteller";1955-10-23;Weiblich;;Deutschland
3284;11876327X;;1920;Männlich;1997;Afrika
3285;118748173;"Hochschullehrer; Klassischer Philologe; Übersetzer";1900-03-15;Männlich;1974-11-10;Deutschland
3286;11891121X;"Literaturwissenschaftler; Hochschullehrer; Übersetzer; Schriftsteller";1956;Männlich;;"Österreich; Deutschland"
3287;122383362;"Kritiker; Schriftsteller; Lehrbeauftragter; Redakteur";1947;Männlich;;Österreich
3288;118948016;Architekt;1941;Männlich;;"Deutschland; Österreich"
3289;118950878;Schriftsteller;1932;Männlich;;Polen
3290;112625827;Jurist;1956;Männlich;;Deutschland
3291;118551019;"Schriftsteller; Übersetzer; Maler; Dramatiker; Drehbuchautor";1916-12-09;Männlich;1991-08-21;"Europa; Deutschland; Juden"
3292;1277690839;;1808-07-18;Männlich;1858-11-28;Europa
3293;118542389;"Lehrer; Schriftsteller";1892-07-12;Weiblich;1984-01-01;Österreich
3294;1042258694;"Autor; Dramaturg; Herausgeber; Journalist";1954-03-02;Männlich;;Deutschland
3295;119521229;"Schriftsteller; Mundartschriftsteller; Übersetzer; Publizist";1934-07-09;Männlich;2001-06-28;"Großbritannien; Deutschland"
3296;11919242X;"Wissenschaftshistoriker; Romanist; Philologe";1929-08-28;Männlich;1995-07-21;Deutschland
3297;105538949;"Übersetzer; Schriftsteller";1923-02-12;Männlich;1976-01-29;Österreich
3298;118746057;"Drehbuchautor; Dramatiker; Schriftsteller; Lyriker";1890-07-20;Männlich;1965-06-07;Österreich
3299;1146870221;;1924;Männlich;;Deutschland
3300;13165182X;"Übersetzer; Schriftsteller; Lyriker";1979-04-06;Weiblich;;Deutschland
3301;118881140;Schriftsteller;1953;Männlich;;Österreich
3302;1019431008;"Schauspieler; Regisseur; Theaterdirektor; Drehbuchautor";1952-07-10;Männlich;;Österreich
3303;116757566;Germanist;1910-01-19;Männlich;2000;"USA; Großbritannien; Deutschland; Kanada"
3304;119482630;Literarhistoriker;1931;Unbekannt;;Deutschland
3305;118825968;"Kulturwissenschaftler; Schriftsteller; Philosoph; Übersetzer; Dozent";1947-06-26;Männlich;;Deutschland
3306;14027832X;"Germanist; Schriftsteller";1959-10-22;Weiblich;;"Deutschland; Großbritannien"
3307;139632751;Historiker;1935-07-26;Männlich;2023-02-19;Frankreich
3308;118519522;"Philosoph; Hochschullehrer";1874-07-28;Männlich;1945-04-13;"Schweden; USA; Großbritannien; Deutschland"
3309;122795008;Literaturwissenschaftler;1917;Männlich;1999;"Großbritannien; USA"
3310;12031178X;Philologe;1953;Männlich;;Deutschland
3311;118517716;"Literaturkritiker; Schriftsteller";1897-05-05;Männlich;1993-11-19;USA
3312;118662309;"Seefahrer; Forschungsreisender";1729-11-12;Männlich;1811-08-31;Frankreich
3313;1052610374;"Kulturwissenschaftler; Medienwissenschaftler";1978;Männlich;;Deutschland
3314;172304024;"Hochschullehrer; Literaturwissenschaftler; Germanist";1956;Männlich;;"Japan; Deutschland"
3315;119556898;"Philosoph; Hochschullehrer";1937-01-03;Männlich;2022-01-20;Deutschland
3316;128555068;"Literaturkritiker; Schriftsteller; Lyriker";1972;Männlich;;Deutschland
3317;137196512;"Hochschullehrer; Volkswirt; Wirtschaftswissenschaftler";1976;Weiblich;;Deutschland
3318;130579416;"Autor; Journalist";1983-02-16;Weiblich;;Österreich
3319;119380889;Schriftsteller;1917-01-05;Männlich;2006-07-10;"Deutschland; Österreich; Frankreich; Europa"
3320;124131573;"Philosoph; Philologe; Soziologe";1932-09-24;Männlich;2018-07-29;Deutschland
3321;123711770;"Kulturwissenschaftler; Akademischer Rat";1973;Unbekannt;;Deutschland
3322;126318794;;;Unbekannt;;
3323;1056185090;"Schriftsteller; Literaturwissenschaftler; Hochschullehrer";1956;Männlich;;Frankreich
3324;118595563;"Forschungsreisender; Kaufmann";1254;Männlich;1324;Italien
3325;118577190;"Hochschullehrer; Soziologe; Philosoph";1893-03-27;Männlich;1947-01-09;"Österreich; Deutschland; Großbritannien; Ungarn"
3326;1089525842;Anglist;1975;Weiblich;;Deutschland
3327;1050382196;Germanist;1977;Männlich;;Österreich
3328;119133695;"Autor; Sänger; Komponist; Songwriter";1945;Männlich;;"Kanada; USA"
3329;11894293X;Schriftsteller;1961;Männlich;;Österreich
3330;122738918;"Honorarprofessor; Generaldirektor";1953;Männlich;;Deutschland
3331;133546713;"Schriftsteller; Übersetzer";1947-07-15;Weiblich;;USA
3332;122234170;"Literaturwissenschaftler; Philologe";1935;Männlich;;"Polen; Deutschland"
3333;1124801839;Literaturwissenschaftler;;Weiblich;;Deutschland
3334;1152095854;Politologe;;Männlich;;Land unbekannt
3335;124058280;Autor;1968;Männlich;;Deutschland
3336;1015909426;Chemiker;;Unbekannt;;Deutschland
3337;1196909210;Wissenschaftlicher Mitarbeiter;1985;Männlich;;Österreich
3338;123434416;"Romanist; Literaturwissenschaftler";1936;Männlich;2001;Deutschland
3339;118540734;Schriftsteller;1812;Männlich;1891;Russland
3340;124672396;"Theaterregisseur; Dramatiker; Schriftsteller";1963-01-16;Weiblich;;"Deutschland; Österreich"
3341;11871595X;"Schriftsteller; Redakteur";1903-08-29;Männlich;1972-12-24;Deutschland
3342;11863836X;"Schriftsteller; Lyriker; Librettist";1885-11-08;Männlich;1922-06-28;"Lettland; Russland; Sowjetunion"
3343;140585656;"Lyriker; Schriftsteller";1956;Männlich;;Deutschland
3344;1036708799;Germanist;1985;Männlich;;Österreich
3345;115742174;"Soziologe; Hochschullehrer";1958-07-27;Männlich;;"Deutschland; Europa"
3346;118669788;"Schriftsteller; Journalist";1826-11-24;Männlich;1890-10-26;Italien
3347;114929750;Soziolog;;Weiblich;;Frankreich
3348;117636908;General;1848-07-03;Männlich;1920-03-31;Deutschland
3349;118858610;"Hochschullehrer; Schriftsteller; Philosoph";1930-09-01;Männlich;2019-06-01;Frankreich
3350;119393271;"Schriftsteller; Dramatiker";1964;Weiblich;;Deutschland
3351;1158942419;;;Unbekannt;;Land unbekannt
3352;141723351;Germanist;1985;Weiblich;;Deutschland
3353;118960830;;1780-08-20;Weiblich;1852-04-25;Deutschland
3354;120535130;"Übersetzer; Klassischer Philologe";1945-06-08;Männlich;;Europa
3355;120569779;"Literaturwissenschaftler; Schriftsteller; Theaterregisseur";1971;Männlich;;"Deutschland; Italien"
3356;118858750;;;Männlich;;Griechenland (Altertum)
3357;118803492;"Schriftsteller; Literaturkritiker";1932-03-18;Männlich;2009-01-27;USA
3358;118835998;Philosoph;1927-02-26;Männlich;2011-12-11;"Niederlande; Deutschland"
3359;133596923;"Hochschullehrer; Soziologe";1970;Männlich;;Deutschland
3360;118654438;"Orientalist; Philosoph; Politiker; Historiker; Kultusminister";1876-04-12;Männlich;1933-02-10;Deutschland
3361;1227735650;Schriftsteller;1770-06-01;Männlich;1849-09-04;Deutschland
3362;118920774;"Arzt; Schriftsteller";1795-09-07;Männlich;1821-08-24;Großbritannien
3363;118677829;"Übersetzer; Journalist; Lektorin <Verlag>; Schriftsteller; Historiker; Rundfunkredakteur";1932-05-21;Weiblich;2014-12-08;Deutschland
3364;115744436;"Hochschullehrer; Philosoph";1959;Männlich;;Deutschland
3365;118626728;"Übersetzer; Schriftsteller; Verleger";1938-08-01;Männlich;1971-05-15;Deutschland
3366;1211964906;"Lektorin <Verlag>; Journalist; Schriftsteller";1982;Weiblich;;Europa
3367;115645489;"Übersetzer; Schriftsteller; Slawist; Publizist; Librettist; Dramatiker";1946-01-02;Weiblich;;"Slowakei; Europa"
3368;1168239273;Schriftsteller;1966;Männlich;;Kanada
3369;115889159;"Autor; Germanist; Philologe";1955;Weiblich;;Deutschland
3370;118615807;"Schriftsteller; Nobelpreisträger; Dramatiker";1934-07-13;Unbekannt;;Afrika
3371;131774794;"Jurist; Autor";;Männlich;;Deutschland
3372;118601423;"Librettist; Regisseur; Schriftsteller; Drehbuchautor";1922-08-18;Männlich;2008-02-18;Frankreich
3373;118545264;"Philosoph; Kritiker; Literaturwissenschaftler; Germanist";1896-09-21;Weiblich;1992-04-08;"Schweden; Deutschland"
3374;1128914964;"Literaturwissenschaftler; Germanist";1964;Männlich;;Deutschland
3375;172181739;;1959;Weiblich;;Deutschland
3376;106878914X;Romanist;1966;Weiblich;;Dänemark
3377;129860468;"Comiczeichner; Comicautor; Regisseur; Drehbuchautor; Illustrator";1969-11-22;Weiblich;;"Frankreich; Iran"
3378;1063982448;Autor;;Männlich;;USA
3379;119549263;"Schriftsteller; Schauspieler";1844-03-06;Weiblich;1901-05-19;Österreich
3380;122133994;"Journalist; Chefredakteur; Redakteur";1961;Weiblich;;Deutschland
3381;118710761;Schriftsteller;1944;Männlich;2002;Österreich
3382;130268682;"Literaturwissenschaftler; Germanist";1953;Männlich;;"USA; Deutschland"
3383;125458061;;;Unbekannt;;
3384;104130482;"Schriftsteller; Hochschullehrer";1956;Männlich;;"Indien; USA"
3385;120999803;Historiker;1939;Weiblich;;Deutschland
3386;136748015;Literaturwissenschaftler;1955;Unbekannt;;Deutschland
3387;110723996;Gymnasiallehrer;1954;Weiblich;;Österreich
3388;128399961;"Romanist; Philologe";1938;Männlich;2003;Deutschland
3389;121005801;"Germanist; Publizist";1958-09-13;Männlich;;Deutschland
3390;1136992030;Schriftsteller;1990;Weiblich;;Österreich
3391;1155984579;Historiker;;Männlich;;Land unbekannt
3392;113617410;"Soziolog; Hochschullehrer";1962;Weiblich;;Deutschland
3393;132009625;"Slawist; Literaturwissenschaftler";1959;Weiblich;2015;"Russland; USA"
3394;118101617;"Theaterwissenschaftler; Hochschullehrer; Germanist; Literaturwissenschaftler";1949;Männlich;;Deutschland
3395;137645929;"Philologe; Germanist";1956;Männlich;;Deutschland
3396;123968712;Historiker;1946;Männlich;;"Großbritannien; USA"
3397;118555596;Schriftsteller;1893-07-28;Männlich;1971-12-04;Europa
3398;172514975;Germanist;1962;Weiblich;;Deutschland
3399;116932562;"Hochschullehrer; Germanist; Literaturwissenschaftler";1933;Männlich;;"Deutschland; USA; Kanada"
3400;11728047X;"Literaturwissenschaftler; Germanist; Essayist; Publizist";1939;Weiblich;;Deutschland
3401;115454926;"Philosoph; Hochschullehrer; Staatsminister";1954;Männlich;;Deutschland
3402;11851038X;"Schriftsteller; Politiker; Journalist";1872-08-18;Männlich;1925-03-26;Österreich
3403;11862914X;"Bibliothekar; Kunsthistoriker; Kulturwissenschaftler";1866-06-13;Männlich;1929-10-26;Deutschland
3404;1051410525;"Anthropolog; Verleger; Schriftsteller; Publizist";1959-11-19;Weiblich;;Polen
3405;1076300146;"Germanist; Privatdozent";1979;Männlich;;Deutschland
3406;135867509;Literaturwissenschaftler;1949-05-24;Weiblich;;
3407;1026318580;"Philologe; Germanist";;Männlich;;Deutschland
3408;1016940882;"Rechtsanwalt; Bürgermeister";1773;Männlich;1858;
3409;130571040;"Germanist; Hochschullehrer";1944;Weiblich;;"Deutschland; USA"
3410;172220807;;1942;Unbekannt;;
3411;118600346;"Buchdrucker; Schriftsteller";1689-08-19;Männlich;1761-07-04;Großbritannien
3412;1025910109;"Historiker; Hochschullehrer";1969;Männlich;;"Frankreich; Deutschland"
3413;124846734;"Literaturwissenschaftler; Hochschullehrer; Germanist";1962;Weiblich;;Deutschland
3414;118509578;"Nobelpreisträger; Philosoph; Hochschullehrer";1859-10-18;Männlich;1941-01-04;Frankreich
3415;124801803;Literaturwissenschaftler;1926-12-10;Männlich;2012-01-09;Deutschland
3416;118568558;"Hochschullehrer; Gymnasiallehrer; Klassischer Philologe; Germanist";1793-03-04;Männlich;1851-03-13;Deutschland
3417;114654263;"Elektroingenieur; Hochschullehrer";1969;Männlich;;Deutschland
3418;173406599;"Literaturwissenschaftler; Journalist";1971;Weiblich;;Deutschland
3419;131970607;"Hochschullehrer; Literaturwissenschaftler";1974;Männlich;;"Europa; Deutschland"
